"_time",host,OldValue,NewValue
"2026-08-01T10:30:40.770-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_SCC_FeatureAvailable = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_SCC_FeatureAvailable = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_Dlp_OnDemandUserConfigFetchEnabled = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_CoreSvcEnableUpdateLogging = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_MdDisable1ds = 0x0"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_EnableUpdateTriggerForSharedSigUpdates = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFc_Enable_AIRuntimeService_Agent = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_Dlp_OutlookAttachmentSubstitution_Flags = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\NIS_EnableUsoSupport = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_EnableServiceRestartForSharedSigUpdates = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_MdEnableCoreSvcRemediation = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_MdEnableCoreService = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_Dlp_Reclassify_Enable = 0x3"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_MemScanPassLocalExceptionsToEngine = 0x0"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_EnableCommonMetricsEvents = 0x1"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpDisablePerProcessLoopbackTraffic = 0x0"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_SCC_SupportedSettings = 0x3"
"2026-08-01T10:30:40.770-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_RtpEnableDefenderConfigMonitoring = 0x1"
"2026-08-01T10:30:17.537-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0xF4F57131","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x10ED2B9F"
"2026-08-01T10:30:16.920-0500","WIN-11","Default\Features\EcsConfigs\ETag\Tag = ","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\ETag\Tag = ""kiCSMcjDxPVP/XKF1VP8wkLgR4qUoni57nXYPyfNQfs="""
"2026-08-01T10:30:14.543-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1","Default\ServiceStartStates = 0x0"
"2026-08-01T10:30:11.890-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\28 = 0x0",""
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\218 = 0x3"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\179 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\116 = 0x3"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_23 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\293 = 0x0"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\124 = 0xF"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\314 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\206 = 0x0"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\120 = 0x64"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\119 = 0x64"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\118 = 0x96B4650"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_28 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_24 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\54 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\221 = 0x3"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\134 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\103 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\74 = 0xFFFFFFEF"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\279 = 0x0"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\248 = 0x0"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\172 = 0x3"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\148 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_20 = 0x400"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\210 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\137 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\100 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\313 = 0x1"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\259 = 0x0"
"2026-08-01T10:30:11.890-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\226 = 0x3"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\136 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\50 = 0x0"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\217 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\123 = 0x191"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\108 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\312 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\219 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\138 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_29 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_17 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\311 = 0xE10"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\310 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\208 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\159 = 0x7"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\89 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\156 = 0x1"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\117 = 0x96B4268"
"2026-08-01T10:30:11.889-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\115 = 0xF"
"2026-08-01T10:30:11.888-0500","WIN-11","Default\Features\EnableWdAiNiDrv = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EnableWdAiNiDrv = 0x0"
"2026-08-01T10:30:11.885-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = ServiceStartedSuccessfully"
"2026-08-01T10:30:11.884-0500","WIN-11","Default\CoreService\MemorySensor\EnableLeakDetector = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MemorySensor\EnableLeakDetector = 0x0"
"2026-08-01T10:30:11.884-0500","WIN-11","Default\CoreService\MdEnableCoreSvcRemediation = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MdEnableCoreSvcRemediation = 0x1"
"2026-08-01T10:30:11.884-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7FA41904","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0xF4F57131"
"2026-08-01T10:30:11.883-0500","WIN-11","Default\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender","HKLM\SOFTWARE\Microsoft\Windows Defender\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender"
"2026-08-01T10:30:11.883-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\InstallLocation = C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\","HKLM\SOFTWARE\Microsoft\Windows Defender\InstallLocation = C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26060.3008-0\"
"2026-08-01T10:28:58.158-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine"
"2026-08-01T10:28:58.157-0500","WIN-11","Default\Device Control\WddState = 0x2","HKLM\SOFTWARE\Microsoft\Windows Defender\Device Control\WddState = 0x1"
"2026-08-01T10:28:58.156-0500","WIN-11","Default\ServiceStartStates = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1"
"2026-08-01T10:28:52.979-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeMiscConfigLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate"
"2026-08-01T10:28:52.977-0500","WIN-11","Default\IsServiceRunning = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
"2026-08-01T10:28:44.688-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeMiscConfigLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate"
"2026-08-01T10:28:44.686-0500","WIN-11","Default\IsServiceRunning = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
"2026-08-01T10:28:40.915-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\NIS\Consumers\IPS\DisableBmNetworkSensor = 0x1","Default\NIS\Consumers\IPS\DisableBmNetworkSensor = 0x0"
"2026-08-01T10:28:40.914-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupCompleted","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = RtpPluginStop"
"2026-08-01T10:28:35.887-0500","WIN-11","Default\NIS\Consumers\IPS\DisableBmNetworkSensor = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\NIS\Consumers\IPS\DisableBmNetworkSensor = 0x1"
"2026-08-01T10:25:05.239-0500","WIN-11","Default\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender","HKLM\SOFTWARE\Microsoft\Windows Defender\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender"
"2026-08-01T10:25:05.239-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1","Default\ServiceStartStates = 0x0"
"2026-08-01T10:25:04.475-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = ServiceStartedSuccessfully"
"2026-08-01T10:25:04.473-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x50CC164D","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7FA41904"
"2026-08-01T10:23:58.927-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitPluginModules","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine"
"2026-08-01T10:23:54.554-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitEventConfig","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitPluginModules"
"2026-08-01T10:23:53.677-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitSpynetManager","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitEventConfig"
"2026-08-01T10:23:52.472-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitTPState","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitSpynetManager"
"2026-08-01T10:23:51.703-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitTPState"
"2026-08-01T10:23:51.701-0500","WIN-11","Default\ServiceStartStates = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1"
"2026-08-01T10:23:31.966-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitAsimov","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate"
"2026-08-01T10:23:31.965-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7FA41904","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x50CC164D"
"2026-08-01T10:23:31.463-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeLogging","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitAsimov"
"2026-08-01T10:23:31.462-0500","WIN-11","Default\IsServiceRunning = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
"2026-08-01T10:23:30.822-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeMiscConfigLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeLogging"
"2026-07-31T20:12:07.951-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitPluginModules","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine"
"2026-07-31T20:12:00.071-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitPluginModules"
"2026-07-31T20:12:00.070-0500","WIN-11","Default\ServiceStartStates = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1"
"2026-07-31T20:11:51.381-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeMiscConfigLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate"
"2026-07-31T20:11:51.378-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7C3019AD","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x6F6A16D0"
"2026-07-31T19:12:49.497-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupCompleted","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupEngine"
"2026-07-31T19:07:54.658-0500","WIN-11","Default\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender","HKLM\SOFTWARE\Microsoft\Windows Defender\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender"
"2026-07-31T19:07:54.658-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1","Default\ServiceStartStates = 0x0"
"2026-07-31T19:07:06.314-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = ServiceStartedSuccessfully"
"2026-07-31T19:07:06.312-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x50CC164D","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7FA41904"
"2026-07-31T19:06:57.211-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitPluginModules","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine"
"2026-07-31T19:06:54.592-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitPluginModules"
"2026-07-31T19:06:54.591-0500","WIN-11","Default\ServiceStartStates = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1"
"2026-07-31T19:06:40.519-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeMiscConfigLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate"
"2026-07-31T19:06:40.517-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7FA41904","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x50CC164D"
"2026-07-31T19:00:01.637-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\SpyNet\SpyNetReportingLocation = 
SOAP:https://wdcp.microsoft.com/WdCpSrvc.asmx
SOAP:https://wdcpalt.microsoft.com/WdCpSrvc.asmx
REST:https://wdcp.microsoft.com/wdcp.svc/submitReport
REST:https://wdcpalt.microsoft.com/wdcp.svc/submitReport
BOND:https://wdcp.microsoft.com/wdcp.svc/bond/submitreport
BOND:https://wdcpalt.microsoft.com/wdcp.svc/bond/submitreport
","HKLM\SOFTWARE\Microsoft\Windows Defender\SpyNet\SpyNetReportingLocation = 
SOAP:https://wdcp.microsoft.com/WdCpSrvc.asmx
SOAP:https://wdcpalt.microsoft.com/WdCpSrvc.asmx
REST:https://wdcp.microsoft.com/wdcp.svc/submitReport
REST:https://wdcpalt.microsoft.com/wdcp.svc/submitReport
BOND:https://wdcp.microsoft.com/wdcp.svc/bond/submitreport
BOND:https://wdcpalt.microsoft.com/wdcp.svc/bond/submitreport
ENTRAHB:https://wdcp.microsoft.com/wdcp.svc/entraReport
ENTRAHB:https://wdcpalt.microsoft.com/wdcp.svc/entraReport
"
"2026-07-31T19:00:01.632-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\54 = 0x1",""
"2026-07-31T19:00:01.632-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\50 = 0x0",""
"2026-07-31T19:00:01.632-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\89 = 0x1",""
"2026-07-31T19:00:01.628-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\LastSignatureUpdateResult = 0x80072EE7","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\LastSignatureUpdateResult = 0x0"
"2026-07-31T19:00:01.627-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MemorySensor\LowThresholds = 20|600|128","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MemorySensor\LowThresholds = 80|2024|200"
